"V1"	"V2"	"V3"	"V4"
249180280	"ISTEBNA-STECÓWKA"	19520511	0.3
249180280	"ISTEBNA-STECÓWKA"	19520512	13.9
249180280	"ISTEBNA-STECÓWKA"	19520513	2.2
249180280	"ISTEBNA-STECÓWKA"	19520515	10.2
249180280	"ISTEBNA-STECÓWKA"	19520516	4.5
249180280	"ISTEBNA-STECÓWKA"	19520517	0.2
249180280	"ISTEBNA-STECÓWKA"	19520519	9.1
249180280	"ISTEBNA-STECÓWKA"	19520520	11.5
249180280	"ISTEBNA-STECÓWKA"	19520521	7.8
249180280	"ISTEBNA-STECÓWKA"	19520523	2.3
249180280	"ISTEBNA-STECÓWKA"	19520524	14.8
249180280	"ISTEBNA-STECÓWKA"	19520525	11
249180280	"ISTEBNA-STECÓWKA"	19520526	10
249180280	"ISTEBNA-STECÓWKA"	19520527	2.8
249180280	"ISTEBNA-STECÓWKA"	19520528	3.3
249180280	"ISTEBNA-STECÓWKA"	19520602	3.4
249180280	"ISTEBNA-STECÓWKA"	19520603	14.2
249180280	"ISTEBNA-STECÓWKA"	19520604	2.5
249180280	"ISTEBNA-STECÓWKA"	19520607	13.5
249180280	"ISTEBNA-STECÓWKA"	19520608	2
249180280	"ISTEBNA-STECÓWKA"	19520609	10.5
249180280	"ISTEBNA-STECÓWKA"	19520610	4.7
249180280	"ISTEBNA-STECÓWKA"	19520611	15.8
249180280	"ISTEBNA-STECÓWKA"	19520612	0.5
249180280	"ISTEBNA-STECÓWKA"	19520614	1.5
249180280	"ISTEBNA-STECÓWKA"	19520616	15
249180280	"ISTEBNA-STECÓWKA"	19520618	0.7
249180280	"ISTEBNA-STECÓWKA"	19520619	6
249180280	"ISTEBNA-STECÓWKA"	19520620	5
249180280	"ISTEBNA-STECÓWKA"	19520623	11.2
249180280	"ISTEBNA-STECÓWKA"	19520624	8.2
249180280	"ISTEBNA-STECÓWKA"	19520625	11.5
249180280	"ISTEBNA-STECÓWKA"	19520626	11.2
249180280	"ISTEBNA-STECÓWKA"	19520627	2.7
249180280	"ISTEBNA-STECÓWKA"	19520712	0.2
249180280	"ISTEBNA-STECÓWKA"	19520714	11.3
249180280	"ISTEBNA-STECÓWKA"	19520716	1.2
249180280	"ISTEBNA-STECÓWKA"	19520718	13.8
249180280	"ISTEBNA-STECÓWKA"	19520719	0.4
249180280	"ISTEBNA-STECÓWKA"	19520723	20.6
249180280	"ISTEBNA-STECÓWKA"	19520725	5
249180280	"ISTEBNA-STECÓWKA"	19520729	2.2
249180280	"ISTEBNA-STECÓWKA"	19520803	2.1
249180280	"ISTEBNA-STECÓWKA"	19520807	2.2
249180280	"ISTEBNA-STECÓWKA"	19520808	1.8
249180280	"ISTEBNA-STECÓWKA"	19520816	37.5
249180280	"ISTEBNA-STECÓWKA"	19520817	3.7
249180280	"ISTEBNA-STECÓWKA"	19520818	5.7
249180280	"ISTEBNA-STECÓWKA"	19520820	9.2
249180280	"ISTEBNA-STECÓWKA"	19520821	1.4
249180280	"ISTEBNA-STECÓWKA"	19520822	12
249180280	"ISTEBNA-STECÓWKA"	19520824	2
249180280	"ISTEBNA-STECÓWKA"	19520831	19.8
249180280	"ISTEBNA-STECÓWKA"	19520901	4.8
249180280	"ISTEBNA-STECÓWKA"	19520902	5
249180280	"ISTEBNA-STECÓWKA"	19520903	0.7
249180280	"ISTEBNA-STECÓWKA"	19520904	6.7
249180280	"ISTEBNA-STECÓWKA"	19520906	4.8
249180280	"ISTEBNA-STECÓWKA"	19520907	13.1
249180280	"ISTEBNA-STECÓWKA"	19520908	4.5
249180280	"ISTEBNA-STECÓWKA"	19520909	31
249180280	"ISTEBNA-STECÓWKA"	19520910	4.4
249180280	"ISTEBNA-STECÓWKA"	19520911	4.6
249180280	"ISTEBNA-STECÓWKA"	19520912	5.4
249180280	"ISTEBNA-STECÓWKA"	19520913	15.3
249180280	"ISTEBNA-STECÓWKA"	19520918	6.1
249180280	"ISTEBNA-STECÓWKA"	19520919	13.8
249180280	"ISTEBNA-STECÓWKA"	19520920	3.1
249180280	"ISTEBNA-STECÓWKA"	19520922	5.8
249180280	"ISTEBNA-STECÓWKA"	19520923	26.7
249180280	"ISTEBNA-STECÓWKA"	19520924	11
249180280	"ISTEBNA-STECÓWKA"	19520926	2.8
249180280	"ISTEBNA-STECÓWKA"	19520927	5.7
249180280	"ISTEBNA-STECÓWKA"	19520928	5.5
249180280	"ISTEBNA-STECÓWKA"	19520929	8.8
249180280	"ISTEBNA-STECÓWKA"	19521001	0.4
249180280	"ISTEBNA-STECÓWKA"	19521002	11.6
249180280	"ISTEBNA-STECÓWKA"	19521004	3.5
249180280	"ISTEBNA-STECÓWKA"	19521005	28
249180280	"ISTEBNA-STECÓWKA"	19521006	0.5
249180280	"ISTEBNA-STECÓWKA"	19521007	3.6
249180280	"ISTEBNA-STECÓWKA"	19521008	6.2
249180280	"ISTEBNA-STECÓWKA"	19521010	0.7
249180280	"ISTEBNA-STECÓWKA"	19521011	1.8
249180280	"ISTEBNA-STECÓWKA"	19521012	16
249180280	"ISTEBNA-STECÓWKA"	19521014	3
249180280	"ISTEBNA-STECÓWKA"	19521016	2.5
249180280	"ISTEBNA-STECÓWKA"	19521017	2.2
249180280	"ISTEBNA-STECÓWKA"	19521018	2.5
249180280	"ISTEBNA-STECÓWKA"	19521019	0.4
249180280	"ISTEBNA-STECÓWKA"	19521020	4.1
249180280	"ISTEBNA-STECÓWKA"	19521021	6.2
249180280	"ISTEBNA-STECÓWKA"	19521023	12.9
249180280	"ISTEBNA-STECÓWKA"	19521024	0.5
249180280	"ISTEBNA-STECÓWKA"	19521025	0.4
249180280	"ISTEBNA-STECÓWKA"	19521026	11.6
249180280	"ISTEBNA-STECÓWKA"	19521027	6.3
249180280	"ISTEBNA-STECÓWKA"	19521030	1.5
249180280	"ISTEBNA-STECÓWKA"	19521031	15.5
249180280	"ISTEBNA-STECÓWKA"	19521101	24.2
249180280	"ISTEBNA-STECÓWKA"	19521102	1.5
249180280	"ISTEBNA-STECÓWKA"	19521103	11.3
249180280	"ISTEBNA-STECÓWKA"	19521106	3.9
249180280	"ISTEBNA-STECÓWKA"	19521107	17.5
249180280	"ISTEBNA-STECÓWKA"	19521108	30.3
249180280	"ISTEBNA-STECÓWKA"	19521109	20.8
249180280	"ISTEBNA-STECÓWKA"	19521110	12.5
249180280	"ISTEBNA-STECÓWKA"	19521111	3.3
249180280	"ISTEBNA-STECÓWKA"	19521112	2.3
249180280	"ISTEBNA-STECÓWKA"	19521113	10.2
249180280	"ISTEBNA-STECÓWKA"	19521114	12.4
249180280	"ISTEBNA-STECÓWKA"	19521115	4.1
249180280	"ISTEBNA-STECÓWKA"	19521121	5.5
249180280	"ISTEBNA-STECÓWKA"	19521123	3.3
249180280	"ISTEBNA-STECÓWKA"	19521127	2.7
249180280	"ISTEBNA-STECÓWKA"	19521128	7.1
249180280	"ISTEBNA-STECÓWKA"	19521130	3.5
249180280	"ISTEBNA-STECÓWKA"	19521213	2
249180280	"ISTEBNA-STECÓWKA"	19521215	11.4
249180280	"ISTEBNA-STECÓWKA"	19521221	2.2
249180280	"ISTEBNA-STECÓWKA"	19521222	2.6
249180280	"ISTEBNA-STECÓWKA"	19521225	4.8
249180280	"ISTEBNA-STECÓWKA"	19521227	2.2
249180280	"ISTEBNA-STECÓWKA"	19521228	1.2
249180280	"ISTEBNA-STECÓWKA"	19521229	1.4
249180280	"ISTEBNA-STECÓWKA"	19521230	2.8
249180280	"ISTEBNA-STECÓWKA"	19521231	3.4
249180280	"ISTEBNA-STECÓWKA"	19530102	10.5
249180280	"ISTEBNA-STECÓWKA"	19530104	4.3
249180280	"ISTEBNA-STECÓWKA"	19530107	3.6
249180280	"ISTEBNA-STECÓWKA"	19530108	5
249180280	"ISTEBNA-STECÓWKA"	19530109	2.3
249180280	"ISTEBNA-STECÓWKA"	19530110	2.8
249180280	"ISTEBNA-STECÓWKA"	19530111	11.2
249180280	"ISTEBNA-STECÓWKA"	19530119	4.6
249180280	"ISTEBNA-STECÓWKA"	19530120	9.8
249180280	"ISTEBNA-STECÓWKA"	19530121	5.1
249180280	"ISTEBNA-STECÓWKA"	19530122	17.8
249180280	"ISTEBNA-STECÓWKA"	19530123	2.3
249180280	"ISTEBNA-STECÓWKA"	19530127	26
249180280	"ISTEBNA-STECÓWKA"	19530128	7.6
249180280	"ISTEBNA-STECÓWKA"	19530129	11.5
249180280	"ISTEBNA-STECÓWKA"	19530131	1.4
249180280	"ISTEBNA-STECÓWKA"	19530202	12.7
249180280	"ISTEBNA-STECÓWKA"	19530204	1.6
249180280	"ISTEBNA-STECÓWKA"	19530205	1.7
249180280	"ISTEBNA-STECÓWKA"	19530206	2.5
249180280	"ISTEBNA-STECÓWKA"	19530207	1.8
249180280	"ISTEBNA-STECÓWKA"	19530208	3.4
249180280	"ISTEBNA-STECÓWKA"	19530216	2.6
249180280	"ISTEBNA-STECÓWKA"	19530217	1.9
249180280	"ISTEBNA-STECÓWKA"	19530218	3.6
249180280	"ISTEBNA-STECÓWKA"	19530219	1.6
249180280	"ISTEBNA-STECÓWKA"	19530221	1
249180280	"ISTEBNA-STECÓWKA"	19530223	1.2
249180280	"ISTEBNA-STECÓWKA"	19530228	21.5
249180280	"ISTEBNA-STECÓWKA"	19530301	2.3
249180280	"ISTEBNA-STECÓWKA"	19530304	23.9
249180280	"ISTEBNA-STECÓWKA"	19530307	17.2
249180280	"ISTEBNA-STECÓWKA"	19530308	9.7
249180280	"ISTEBNA-STECÓWKA"	19530309	6.4
249180280	"ISTEBNA-STECÓWKA"	19530310	10.2
249180280	"ISTEBNA-STECÓWKA"	19530311	12.5
249180280	"ISTEBNA-STECÓWKA"	19530312	31.5
249180280	"ISTEBNA-STECÓWKA"	19530313	1
249180280	"ISTEBNA-STECÓWKA"	19530327	2.1
249180280	"ISTEBNA-STECÓWKA"	19530405	3.4
249180280	"ISTEBNA-STECÓWKA"	19530416	0.3
249180280	"ISTEBNA-STECÓWKA"	19530428	9.1
249180280	"ISTEBNA-STECÓWKA"	19530429	29.6
249180280	"ISTEBNA-STECÓWKA"	19530430	31
249180280	"ISTEBNA-STECÓWKA"	19530504	8.7
249180280	"ISTEBNA-STECÓWKA"	19530505	7.8
249180280	"ISTEBNA-STECÓWKA"	19530506	17
249180280	"ISTEBNA-STECÓWKA"	19530507	6
249180280	"ISTEBNA-STECÓWKA"	19530509	3.8
249180280	"ISTEBNA-STECÓWKA"	19530510	26
249180280	"ISTEBNA-STECÓWKA"	19530511	6.8
249180280	"ISTEBNA-STECÓWKA"	19530512	2
249180280	"ISTEBNA-STECÓWKA"	19530513	4.2
249180280	"ISTEBNA-STECÓWKA"	19530520	3.5
249180280	"ISTEBNA-STECÓWKA"	19530522	6.8
249180280	"ISTEBNA-STECÓWKA"	19530525	1.9
249180280	"ISTEBNA-STECÓWKA"	19530526	0.2
249180280	"ISTEBNA-STECÓWKA"	19530527	3.7
249180280	"ISTEBNA-STECÓWKA"	19530528	2.3
249180280	"ISTEBNA-STECÓWKA"	19530529	0.2
249180280	"ISTEBNA-STECÓWKA"	19530530	1
249180280	"ISTEBNA-STECÓWKA"	19530531	6.8
249180280	"ISTEBNA-STECÓWKA"	19530601	4
249180280	"ISTEBNA-STECÓWKA"	19530603	3.4
249180280	"ISTEBNA-STECÓWKA"	19530608	36.8
249180280	"ISTEBNA-STECÓWKA"	19530609	5.8
249180280	"ISTEBNA-STECÓWKA"	19530610	3
249180280	"ISTEBNA-STECÓWKA"	19530611	4.3
249180280	"ISTEBNA-STECÓWKA"	19530612	9.2
249180280	"ISTEBNA-STECÓWKA"	19530615	0.5
249180280	"ISTEBNA-STECÓWKA"	19530616	11.2
249180280	"ISTEBNA-STECÓWKA"	19530617	4.7
249180280	"ISTEBNA-STECÓWKA"	19530618	3.1
249180280	"ISTEBNA-STECÓWKA"	19530621	3.3
249180280	"ISTEBNA-STECÓWKA"	19530624	9
249180280	"ISTEBNA-STECÓWKA"	19530625	2.8
249180280	"ISTEBNA-STECÓWKA"	19530626	6.7
249180280	"ISTEBNA-STECÓWKA"	19530627	2.9
249180280	"ISTEBNA-STECÓWKA"	19530628	6.1
249180280	"ISTEBNA-STECÓWKA"	19530702	6.3
249180280	"ISTEBNA-STECÓWKA"	19530703	15.6
249180280	"ISTEBNA-STECÓWKA"	19530704	17.7
249180280	"ISTEBNA-STECÓWKA"	19530709	6
249180280	"ISTEBNA-STECÓWKA"	19530710	8.7
249180280	"ISTEBNA-STECÓWKA"	19530711	1.8
249180280	"ISTEBNA-STECÓWKA"	19530713	16.2
249180280	"ISTEBNA-STECÓWKA"	19530715	15.9
249180280	"ISTEBNA-STECÓWKA"	19530718	1.1
249180280	"ISTEBNA-STECÓWKA"	19530719	31.1
249180280	"ISTEBNA-STECÓWKA"	19530720	0.2
249180280	"ISTEBNA-STECÓWKA"	19530727	27
249180280	"ISTEBNA-STECÓWKA"	19530728	5.1
249180280	"ISTEBNA-STECÓWKA"	19530729	1.1
249180280	"ISTEBNA-STECÓWKA"	19530730	9.5
249180280	"ISTEBNA-STECÓWKA"	19530731	5.8
249180280	"ISTEBNA-STECÓWKA"	19530801	13.5
249180280	"ISTEBNA-STECÓWKA"	19530802	0
249180280	"ISTEBNA-STECÓWKA"	19530803	10.8
249180280	"ISTEBNA-STECÓWKA"	19530805	20.2
249180280	"ISTEBNA-STECÓWKA"	19530806	9.5
249180280	"ISTEBNA-STECÓWKA"	19530807	16.6
249180280	"ISTEBNA-STECÓWKA"	19530808	3.8
249180280	"ISTEBNA-STECÓWKA"	19530821	1.3
249180280	"ISTEBNA-STECÓWKA"	19530822	17
249180280	"ISTEBNA-STECÓWKA"	19530823	6.5
249180280	"ISTEBNA-STECÓWKA"	19530825	0.7
249180280	"ISTEBNA-STECÓWKA"	19530827	1.6
249180280	"ISTEBNA-STECÓWKA"	19530903	0.1
249180280	"ISTEBNA-STECÓWKA"	19530910	1.3
249180280	"ISTEBNA-STECÓWKA"	19530912	3.8
249180280	"ISTEBNA-STECÓWKA"	19530913	30.8
249180280	"ISTEBNA-STECÓWKA"	19530914	11.3
